7.430
8.290
9.218
10.124
11.146
12.190
13.212
14.141
15.279
16.208
17.113
18.042
18.971
19.900
20.805
21.734
22.663
23.591
24.497
25.426
26.355
27.283
28.189
29.118
30.070
30.975
31.881
32.833
33.739
34.667
35.573
36.525
37.454
38.359
39.265
40.217
41.146
42.051
42.957
43.886
44.838
45.976
46.904
47.833
48.762
49.667
50.596
51.525
52.454
53.359
54.288
55.217
56.123
57.051
